source,file_id,progress,health_pct,weight,life_scale
evtol,VAH01,0.0,100.0,1.0,922.2503791221565
evtol,VAH01,0.0,100.0,1.0,922.2503791221565
evtol,VAH01,0.05421521219388652,85.50964214340844,1.0,922.2503791221565
evtol,VAH01,0.10843042438777303,75.13722821609356,1.0,922.2503791221565
evtol,VAH01,0.16264563658165956,68.21506318749243,1.0,922.2503791221565
evtol,VAH01,0.21686084877554607,56.53185178665382,1.0,922.2503791221565
evtol,VAH01,0.2710760609694326,52.11319274993066,1.0,922.2503791221565
evtol,VAH01,0.32529127316331913,52.11319274993066,1.0,922.2503791221565
evtol,VAH01,0.3795064853572056,47.18124499397078,1.0,922.2503791221565
evtol,VAH01,0.43372169755109213,40.29077973038973,1.0,922.2503791221565
evtol,VAH01,0.48793690974497866,39.0493021185992,1.0,922.2503791221565
evtol,VAH01,0.5421521219388652,31.136237486343106,1.0,922.2503791221565
evtol,VAH01,0.5963673341327517,31.136237486343106,1.0,922.2503791221565
evtol,VAH01,0.6505825463266383,27.860675472816894,1.0,922.2503791221565
evtol,VAH01,0.7047977585205247,24.062978050363526,1.0,922.2503791221565
evtol,VAH01,0.7590129707144112,19.153398062175526,1.0,922.2503791221565
evtol,VAH01,0.8132281829082978,12.257719373882523,1.0,922.2503791221565
evtol,VAH01,0.8674433951021843,12.257719373882523,1.0,922.2503791221565
evtol,VAH02,0.0,100.0,1.0,767.2551428001677
evtol,VAH02,0.0,100.0,1.0,767.2551428001677
evtol,VAH02,0.06516737029291252,83.77660987649087,1.0,767.2551428001677
evtol,VAH02,0.13033474058582503,73.30502705738887,1.0,767.2551428001677
evtol,VAH02,0.19550211087873753,64.94023840556878,1.0,767.2551428001677
evtol,VAH02,0.26066948117165006,51.15830552061702,1.0,767.2551428001677
evtol,VAH02,0.3258368514645626,43.23893841266205,1.0,767.2551428001677
evtol,VAH02,0.39100422175747507,43.23893841266205,1.0,767.2551428001677
evtol,VAH02,0.4561715920503876,40.276433757712695,1.0,767.2551428001677
evtol,VAH02,0.5213389623433001,34.910780696634234,1.0,767.2551428001677
evtol,VAH02,0.5865063326362127,30.97421844890199,1.0,767.2551428001677
evtol,VAH02,0.6516737029291252,21.50764865344165,1.0,767.2551428001677
evtol,VAH02,0.7168410732220377,21.50764865344165,1.0,767.2551428001677
evtol,VAH02,0.7820084435149501,16.233198124148345,1.0,767.2551428001677
evtol,VAH05,0.0,100.0,1.0,1180.0
evtol,VAH05,0.0,100.0,1.0,1180.0
evtol,VAH05,0.0423728813559322,87.26328402010466,1.0,1180.0
evtol,VAH05,0.0847457627118644,78.4128233531677,1.0,1180.0
evtol,VAH05,0.1271186440677966,70.72439805967761,1.0,1180.0
evtol,VAH05,0.1694915254237288,60.285188887381196,1.0,1180.0
evtol,VAH05,0.211864406779661,55.67599251829712,1.0,1180.0
evtol,VAH05,0.2542372881355932,55.67599251829712,1.0,1180.0
evtol,VAH05,0.2966101694915254,51.59009691551616,1.0,1180.0
evtol,VAH05,0.3389830508474576,47.49522976190676,1.0,1180.0
evtol,VAH05,0.3813559322033898,43.54643591436627,1.0,1180.0
evtol,VAH05,0.423728813559322,35.019045730438805,1.0,1180.0
evtol,VAH05,0.4661016949152542,35.019045730438805,1.0,1180.0
evtol,VAH05,0.5084745762711864,33.212954666248535,1.0,1180.0
evtol,VAH05,0.5508474576271186,30.768607025575317,1.0,1180.0
evtol,VAH05,0.5932203389830508,26.446755556104335,1.0,1180.0
evtol,VAH05,0.635593220338983,21.459244250375136,1.0,1180.0
evtol,VAH05,0.6779661016949152,21.459244250375136,1.0,1180.0
evtol,VAH05,0.7203389830508474,18.250301526592807,1.0,1180.0
evtol,VAH05,0.7627118644067796,15.708522247377914,1.0,1180.0
evtol,VAH05,0.8050847457627118,10.734925694924442,1.0,1180.0
evtol,VAH05,0.8728813559322034,6.583196947163401,1.0,1180.0
evtol,VAH05,0.9152542372881356,6.114796320776108,1.0,1180.0
evtol,VAH05,0.9576271186440678,1.7692034362716669,1.0,1180.0
evtol,VAH05,1.0,0.0,1.0,1180.0
evtol,VAH05,1.0,0.0,1.0,1180.0
evtol,VAH05,1.0,0.0,1.0,1180.0
evtol,VAH05,1.0,0.0,1.0,1180.0
evtol,VAH05,1.0,0.0,1.0,1180.0
evtol,VAH05,1.0,0.0,1.0,1180.0
evtol,VAH06,0.0,100.0,1.0,917.7978563611078
evtol,VAH06,0.0,100.0,1.0,917.7978563611078
evtol,VAH06,0.05447822704472245,86.32178609084903,1.0,917.7978563611078
evtol,VAH06,0.1089564540894449,75.82278213281491,1.0,917.7978563611078
evtol,VAH06,0.16343468113416737,69.37792723688517,1.0,917.7978563611078
evtol,VAH06,0.2179129081788898,55.94301252702252,1.0,917.7978563611078
evtol,VAH06,0.27239113522361225,52.33743998270825,1.0,917.7978563611078
evtol,VAH06,0.32686936226833474,52.33743998270825,1.0,917.7978563611078
evtol,VAH06,0.3813475893130572,45.69681901312158,1.0,917.7978563611078
evtol,VAH06,0.4358258163577796,42.137128391072736,1.0,917.7978563611078
evtol,VAH06,0.4903040434025021,38.51172065693014,1.0,917.7978563611078
evtol,VAH06,0.5447822704472245,27.02471961322317,1.0,917.7978563611078
evtol,VAH06,0.599260497491947,27.02471961322317,1.0,917.7978563611078
evtol,VAH06,0.6537387245366695,25.086996283395422,1.0,917.7978563611078
evtol,VAH06,0.7082169515813919,22.558565532507586,1.0,917.7978563611078
evtol,VAH06,0.7626951786261144,19.49968993337329,1.0,917.7978563611078
evtol,VAH06,0.8171734056708368,14.310913791327096,1.0,917.7978563611078
evtol,VAH06,0.8324273092433591,14.310913791327096,1.0,917.7978563611078
evtol,VAH06,0.8869055362880816,10.987525223739425,1.0,917.7978563611078
evtol,VAH06,0.941383763332804,3.825968375257247,1.0,917.7978563611078
evtol,VAH07,0.0,100.0,1.0,572.3515331637825
evtol,VAH07,0.0,100.0,1.0,572.3515331637825
evtol,VAH07,0.08735889938761139,87.33851040615235,1.0,572.3515331637825
evtol,VAH07,0.17471779877522278,80.2361828086422,1.0,572.3515331637825
evtol,VAH07,0.2620766981628342,74.35266941350577,1.0,572.3515331637825
evtol,VAH07,0.34943559755044556,63.56969210943333,1.0,572.3515331637825
evtol,VAH09,0.0,100.0,1.0,707.0
evtol,VAH09,0.0,84.14015038245552,1.0,707.0
evtol,VAH09,0.07072135785007072,74.26818726379437,1.0,707.0
evtol,VAH09,0.14144271570014144,66.01419836881924,1.0,707.0
evtol,VAH09,0.21216407355021216,62.6173136978813,1.0,707.0
evtol,VAH09,0.22772277227722773,59.609550358569415,1.0,707.0
evtol,VAH09,0.24328147100424327,57.197030986089956,1.0,707.0
evtol,VAH09,0.25884016973125884,54.824520985110965,1.0,707.0
evtol,VAH09,0.2743988684582744,52.44750035255322,1.0,707.0
evtol,VAH09,0.28995756718529,50.35442016050716,1.0,707.0
evtol,VAH09,0.3055162659123055,48.298787241827625,1.0,707.0
evtol,VAH09,0.32107496463932106,45.20238427628826,1.0,707.0
evtol,VAH09,0.3536067892503536,41.56068437400094,1.0,707.0
evtol,VAH09,0.4243281471004243,36.18845221451657,1.0,707.0
evtol,VAH09,0.49504950495049505,31.778547577934546,1.0,707.0
evtol,VAH09,0.5657708628005658,27.865439182882245,1.0,707.0
evtol,VAH09,0.6364922206506365,23.90329732176326,1.0,707.0
evtol,VAH09,0.7072135785007072,20.880646446857156,1.0,707.0
evtol,VAH09,0.7779349363507779,17.168083197561188,1.0,707.0
evtol,VAH09,0.8486562942008486,13.749120306923501,1.0,707.0
evtol,VAH09,0.9193776520509194,1.0793412134102454,1.0,707.0
evtol,VAH09,1.0,0.0,1.0,707.0
evtol,VAH10,0.0,100.0,1.0,918.0
evtol,VAH10,0.0,84.93890070274482,1.0,918.0
evtol,VAH10,0.054466230936819175,74.87948689943785,1.0,918.0
evtol,VAH10,0.10893246187363835,66.56129370932639,1.0,918.0
evtol,VAH10,0.16339869281045752,59.510430719663034,1.0,918.0
evtol,VAH10,0.2178649237472767,53.36950381695274,1.0,918.0
evtol,VAH10,0.27233115468409586,47.89353284376418,1.0,918.0
evtol,VAH10,0.32679738562091504,43.31763347975851,1.0,918.0
evtol,VAH10,0.3812636165577342,39.56165257659535,1.0,918.0
evtol,VAH10,0.4357298474945534,33.69619354382472,1.0,918.0
evtol,VAH10,0.49019607843137253,29.075330142203768,1.0,918.0
evtol,VAH10,0.5446623093681917,26.097399074118357,1.0,918.0
evtol,VAH10,0.599128540305011,22.01083007777555,1.0,918.0
evtol,VAH10,0.6535947712418301,19.06350371692497,1.0,918.0
evtol,VAH10,0.7080610021786492,16.154693472873802,1.0,918.0
evtol,VAH10,0.7625272331154684,8.760149626659341,1.0,918.0
evtol,VAH10,0.8366013071895425,7.038205959999999,1.0,918.0
evtol,VAH10,0.8910675381263616,4.191760301216547,1.0,918.0
evtol,VAH10,0.9455337690631809,1.7909272241806917,1.0,918.0
evtol,VAH10,1.0,0.0,1.0,918.0
evtol,VAH10,1.0,0.0,1.0,918.0
evtol,VAH10,1.0,0.0,1.0,918.0
evtol,VAH10,1.0,0.0,1.0,918.0
evtol,VAH10,1.0,0.0,1.0,918.0
evtol,VAH10,1.0,0.0,1.0,918.0
evtol,VAH10,1.0,0.0,1.0,918.0
evtol,VAH10,1.0,0.0,1.0,918.0
evtol,VAH10,1.0,0.0,1.0,918.0
evtol,VAH10,1.0,0.0,1.0,918.0
evtol,VAH11,0.0,100.0,1.0,1250.0
evtol,VAH11,0.0,100.0,1.0,1250.0
evtol,VAH11,0.04,88.9033309280201,1.0,1250.0
evtol,VAH11,0.08,81.02251792265278,1.0,1250.0
evtol,VAH11,0.12,74.61267028588416,1.0,1250.0
evtol,VAH11,0.16,63.40049107186502,1.0,1250.0
evtol,VAH11,0.2,59.70285110914788,1.0,1250.0
evtol,VAH11,0.24,59.70285110914788,1.0,1250.0
evtol,VAH11,0.28,53.686506575986925,1.0,1250.0
evtol,VAH11,0.32,49.973352906239086,1.0,1250.0
evtol,VAH11,0.36,46.449238597688236,1.0,1250.0
evtol,VAH11,0.4,40.529909385704954,1.0,1250.0
evtol,VAH11,0.44,40.529909385704954,1.0,1250.0
evtol,VAH11,0.48,36.79901084412968,1.0,1250.0
evtol,VAH11,0.52,33.868975163360275,1.0,1250.0
evtol,VAH11,0.56,31.475444533625353,1.0,1250.0
evtol,VAH11,0.6,16.649066425913475,1.0,1250.0
evtol,VAH11,0.68,14.188288239730298,1.0,1250.0
evtol,VAH11,0.72,12.52352274218218,1.0,1250.0
evtol,VAH11,0.76,9.98056703323904,1.0,1250.0
evtol,VAH11,0.8,7.792970426229502,1.0,1250.0
evtol,VAH11,0.84,5.9148661400733005,1.0,1250.0
evtol,VAH11,0.88,4.742473635745199,1.0,1250.0
evtol,VAH11,0.92,2.4821056432983823,1.0,1250.0
evtol,VAH11,0.96,0.7065343105558242,1.0,1250.0
evtol,VAH11,1.0,0.0,1.0,1250.0
evtol,VAH11,1.0,0.0,1.0,1250.0
evtol,VAH11,1.0,0.0,1.0,1250.0
evtol,VAH11,1.0,0.0,1.0,1250.0
evtol,VAH11,1.0,0.0,1.0,1250.0
evtol,VAH11,1.0,0.0,1.0,1250.0
evtol,VAH11,1.0,0.0,1.0,1250.0
evtol,VAH11,1.0,0.0,1.0,1250.0
evtol,VAH11,1.0,0.0,1.0,1250.0
evtol,VAH11,1.0,0.0,1.0,1250.0
evtol,VAH11,1.0,0.0,1.0,1250.0
evtol,VAH11,1.0,0.0,1.0,1250.0
evtol,VAH11,1.0,0.0,1.0,1250.0
evtol,VAH11,1.0,0.0,1.0,1250.0
evtol,VAH11,1.0,0.0,1.0,1250.0
evtol,VAH11,1.0,0.0,1.0,1250.0
evtol,VAH11,1.0,0.0,1.0,1250.0
evtol,VAH11,1.0,0.0,1.0,1250.0
evtol,VAH11,1.0,0.0,1.0,1250.0
evtol,VAH12,0.0,100.0,1.0,1252.0
evtol,VAH12,0.0,100.0,1.0,1252.0
evtol,VAH12,0.039936102236421724,88.75231680504726,1.0,1252.0
evtol,VAH12,0.07987220447284345,80.31155784017919,1.0,1252.0
evtol,VAH12,0.11980830670926518,73.4070285547363,1.0,1252.0
evtol,VAH12,0.1597444089456869,61.680551935517585,1.0,1252.0
evtol,VAH12,0.19968051118210864,57.883022470978815,1.0,1252.0
evtol,VAH12,0.23961661341853036,57.883022470978815,1.0,1252.0
evtol,VAH12,0.2795527156549521,53.04706088699434,1.0,1252.0
evtol,VAH12,0.3194888178913738,49.80415677696229,1.0,1252.0
evtol,VAH12,0.35942492012779553,45.687653996112374,1.0,1252.0
evtol,VAH12,0.3993610223642173,38.64111541052367,1.0,1252.0
evtol,VAH12,0.43929712460063897,38.64111541052367,1.0,1252.0
evtol,VAH12,0.4792332268370607,35.92868610121897,1.0,1252.0
evtol,VAH12,0.5191693290734825,30.883907060075018,1.0,1252.0
evtol,VAH12,0.5591054313099042,27.84300767545929,1.0,1252.0
evtol,VAH12,0.5990415335463258,27.763645450431444,1.0,1252.0
evtol,VAH12,0.6389776357827476,14.173662212940528,1.0,1252.0
evtol,VAH12,0.6805111821086262,13.380311102962636,1.0,1252.0
evtol,VAH12,0.7204472843450479,11.49246717807543,1.0,1252.0
evtol,VAH12,0.7603833865814696,9.695718917235041,1.0,1252.0
evtol,VAH12,0.8003194888178914,5.3659184417136885,1.0,1252.0
evtol,VAH12,0.8402555910543131,5.531449747429917,1.0,1252.0
evtol,VAH12,0.8801916932907349,1.7323374357977883,1.0,1252.0
evtol,VAH12,0.9201277955271565,1.992256613654959,1.0,1252.0
evtol,VAH12,0.9600638977635783,0.10815200772455569,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH12,1.0,0.0,1.0,1252.0
evtol,VAH13,0.0,100.0,1.0,750.0
evtol,VAH13,0.0,100.0,1.0,750.0
evtol,VAH13,0.06666666666666667,86.58720482740144,1.0,750.0
evtol,VAH13,0.13333333333333333,77.05083150421594,1.0,750.0
evtol,VAH13,0.2,70.75078621792905,1.0,750.0
evtol,VAH13,0.26666666666666666,57.38665958640887,1.0,750.0
evtol,VAH13,0.3333333333333333,54.094038249295544,1.0,750.0
evtol,VAH13,0.4,54.094038249295544,1.0,750.0
evtol,VAH13,0.4666666666666667,49.82443317557788,1.0,750.0
evtol,VAH13,0.5333333333333333,46.162655326607904,1.0,750.0
evtol,VAH13,0.6,41.75224587098512,1.0,750.0
evtol,VAH13,0.6666666666666666,32.542745100238406,1.0,750.0
evtol,VAH13,0.7333333333333333,32.542745100238406,1.0,750.0
evtol,VAH13,0.8,32.02248069156063,1.0,750.0
evtol,VAH13,0.8666666666666667,27.382438243941465,1.0,750.0
evtol,VAH13,0.9333333333333333,25.379273445937756,1.0,750.0
evtol,VAH13,1.0,0.0,1.0,750.0
evtol,VAH13,1.0,1.3459842831478142,1.0,750.0
evtol,VAH13,1.0,0.0,1.0,750.0
evtol,VAH13,1.0,0.0,1.0,750.0
evtol,VAH13,1.0,0.0,1.0,750.0
evtol,VAH15,0.0,100.0,1.0,747.4763270522388
evtol,VAH15,0.0,100.0,1.0,747.4763270522388
evtol,VAH15,0.06689175053500478,84.5537053059806,1.0,747.4763270522388
evtol,VAH15,0.13378350107000955,72.8047736909015,1.0,747.4763270522388
evtol,VAH15,0.20067525160501432,63.75312131992289,1.0,747.4763270522388
evtol,VAH15,0.2675670021400191,49.49691429395813,1.0,747.4763270522388
evtol,VAH15,0.33445875267502384,42.96291270734976,1.0,747.4763270522388
evtol,VAH15,0.40135050321002863,42.96291270734976,1.0,747.4763270522388
evtol,VAH15,0.4682422537450334,36.31490871291007,1.0,747.4763270522388
evtol,VAH15,0.5351340042800382,29.937240436289443,1.0,747.4763270522388
evtol,VAH15,0.602025754815043,26.943414592353395,1.0,747.4763270522388
evtol,VAH16,0.0,100.0,1.0,768.6154549125866
evtol,VAH16,0.0,100.0,1.0,768.6154549125866
evtol,VAH16,0.06505203568367803,84.93625532981312,1.0,768.6154549125866
evtol,VAH16,0.13010407136735605,74.67777828101482,1.0,768.6154549125866
evtol,VAH16,0.19515610705103406,66.27314410502763,1.0,768.6154549125866
evtol,VAH16,0.2602081427347121,51.72395363073356,1.0,768.6154549125866
evtol,VAH16,0.3252601784183901,47.167131099749255,1.0,768.6154549125866
evtol,VAH16,0.3903122141020681,47.167131099749255,1.0,768.6154549125866
evtol,VAH16,0.45536424978574613,39.01703206679997,1.0,768.6154549125866
evtol,VAH16,0.5204162854694242,35.12894910037467,1.0,768.6154549125866
evtol,VAH16,0.5854683211531022,29.535010520482246,1.0,768.6154549125866
evtol,VAH17,0.0,99.99999999999993,1.0,850.0
evtol,VAH17,0.0,99.99999999999993,1.0,850.0
evtol,VAH17,0.058823529411764705,85.60607861306785,1.0,850.0
evtol,VAH17,0.11764705882352941,76.2632910701602,1.0,850.0
evtol,VAH17,0.17647058823529413,67.66997352649376,1.0,850.0
evtol,VAH17,0.23529411764705882,53.76217473544116,1.0,850.0
evtol,VAH17,0.29411764705882354,47.1690432596062,1.0,850.0
evtol,VAH17,0.35294117647058826,47.1690432596062,1.0,850.0
evtol,VAH17,0.4117647058823529,43.37093513387323,1.0,850.0
evtol,VAH17,0.47058823529411764,38.807043174618414,1.0,850.0
evtol,VAH17,0.5294117647058824,34.37887288585081,1.0,850.0
evtol,VAH17,0.5882352941176471,26.565151178933064,1.0,850.0
evtol,VAH17,0.6470588235294118,19.027528075925204,1.0,850.0
evtol,VAH17,0.7058823529411765,17.627818042794843,1.0,850.0
evtol,VAH17,0.7647058823529411,13.84018712546009,1.0,850.0
evtol,VAH17,0.8235294117647058,12.18272267804366,1.0,850.0
evtol,VAH17,0.8823529411764706,9.015159850012537,1.0,850.0
evtol,VAH17,0.9411764705882353,5.139621715651899,1.0,850.0
evtol,VAH17,1.0,0.0,1.0,850.0
evtol,VAH17,1.0,0.0,1.0,850.0
evtol,VAH17,1.0,0.0,1.0,850.0
evtol,VAH20,0.0,100.0,1.0,630.037097073721
evtol,VAH20,0.0,84.25377284455891,1.0,630.037097073721
evtol,VAH20,0.07936040628755146,73.08474416948727,1.0,630.037097073721
evtol,VAH20,0.15872081257510293,64.76305720088597,1.0,630.037097073721
evtol,VAH20,0.23808121886265438,56.351532861930174,1.0,630.037097073721
evtol,VAH20,0.31744162515020585,49.87820228827928,1.0,630.037097073721
evtol,VAH20,0.3968020314377573,42.75450641262459,1.0,630.037097073721
evtol,VAH20,0.47616243772530875,38.31648387640875,1.0,630.037097073721
evtol,VAH20,0.5555228440128602,31.423443377141353,1.0,630.037097073721
evtol,VAH20,0.6348832503004117,25.49908474241093,1.0,630.037097073721
evtol,VAH20,0.7142436565879631,21.69214841295023,1.0,630.037097073721
evtol,VAH20,0.7936040628755145,11.928465961697086,1.0,630.037097073721
evtol,VAH20,0.872964469163066,10.223724070053848,1.0,630.037097073721
evtol,VAH22,0.0,100.0,1.0,645.9816567636772
evtol,VAH22,0.0,83.72121838710498,1.0,645.9816567636772
evtol,VAH22,0.07740157863072536,72.56549726428261,1.0,645.9816567636772
evtol,VAH22,0.15480315726145072,63.337625192534254,1.0,645.9816567636772
